DATASET,DOCUMENT,LLM_NAME,TYPE,REPLY,TIME,COST,GROUND_TRUTH
museo,ASISTENCIA-Sofia Irola-10y11DIC2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5106339000631124,7.14e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-12DIC2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5367474000668153,7.15e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-15y21ENE2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.7270973999984562,5.82e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-16-19DIC2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4994464999763295,7.319999999999999e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-17al19SET2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.523011100012809,7.02e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-18OCT2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5408305999590084,7.03e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-19NOV2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.553378599928692,7.11e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-22NOV2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4937277000863105,6.98e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-26SET2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6961919999448583,6.89e-05,expedientes de trámites laborales
museo,Boleta de Capacitación SIR.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5351866000564769,0.0001676,expedientes de trámites laborales
museo,Capacitacion SIR_JUL2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4941700999625027,0.0002083,expedientes de trámites laborales
museo,Capacitación más 12 horas Sofia Irola.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5252118000062183,0.0002092,expedientes de trámites laborales
museo,Capacitación SIR 7MAR.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5228569000028074,0.0001122,expedientes de trámites laborales
museo,Capacitación SIR MICITT.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5504171000793576,0.0001258,expedientes de trámites laborales
museo,CARTA-DGAN-DG-412-2025 Respuesta OFI MNCR-DAF-AC-015-2025.md,gemini_2_5_flash_lite,api,correspondencia,0.4829450000543147,8.200000000000001e-05,correspondencia
museo,CE-17SET2024-Ifigenia Quintanilla Participacion en Comite nacional.md,gemini_2_5_flash_lite,api,correspondencia,0.5023355999728665,0.0002166,correspondencia
museo,CE-Grettel Monge-14AGO2025.md,gemini_2_5_flash_lite,api,correspondencia,0.579584899940528,0.0001651,expedientes de proyectos y programas institucionales
museo,CIR MNCR-DAF-AC-001-2024.md,gemini_2_5_flash_lite,api,circulares,0.532419600058347,0.0001933,circulares
museo,CIR MNCR-DG-004-2024_Lineamientos_Archivo_Central.md,gemini_2_5_flash_lite,api,circulares,0.5454210999887437,8.920000000000001e-05,circulares
museo,CIR_MNCR-DAF-AC-001-2025_Gestion de doc 2025.md,gemini_2_5_flash_lite,api,circulares,0.9943127000005916,0.0001736,circulares
museo,CIR_MNCR-DAF-AC-002-2025.md,gemini_2_5_flash_lite,api,circulares,0.5916113000130281,0.0001147,circulares
museo,CIR_MNCR-DAF-AC-003-2025 Normalizacion formularios.md,gemini_2_5_flash_lite,api,circulares,0.6777637000195682,0.0001793,circulares
museo,CIR_MNCR-DAF-AC-004-2025 plantillas informes.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.9936450000386684,0.0001617,circulares
museo,CIR_MNCR-DAF-AC-005-2025 recordatorio responsabilidad doc (1).md,gemini_2_5_flash_lite,api,circulares,0.683975400053896,0.0001658,circulares
museo,CIR_MNCR-DAF-AC-006-2025 formularios.md,gemini_2_5_flash_lite,api,circulares,0.7274560000514612,0.00015,circulares
museo,CIR_MNCR-DAF-AC-007-2025 archivo digital.md,gemini_2_5_flash_lite,api,circulares,0.6095671999501064,0.0001602,circulares
museo,CIR_MNCR-DAF-AC-008-2025 comisiones.md,gemini_2_5_flash_lite,api,circulares,0.5332139000529423,0.0001718,circulares
museo,CIR_MNCR-DAF-AC-009-2025 plantillas y formularios.md,gemini_2_5_flash_lite,api,circulares,0.6716292999917641,0.0001917,circulares
museo,Contrato de Teletrabajo Sofia Irola 1.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5643717999337241,0.0001836,expedientes de trámites laborales
museo,CONTR_ MNCR-DAF-AC-001-2025_Biblio.md,gemini_2_5_flash_lite,api,controles de préstamo de documentos,0.7015984000172466,7.800000000000001e-05,solicitudes administrativas
museo,CONTR_ MNCR-DPM-016-2025 Traslado de documentos.md,gemini_2_5_flash_lite,api,controles de préstamo de documentos,0.570702200056985,8.5e-05,solicitudes administrativas
museo,CONTR_MNCR-DPM-02-2025.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.6025046999566257,0.0001965,solicitudes administrativas
museo,CONV_MNCR-DG-AJ-016-2025.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5517287000548095,0.0001599,expedientes de proyectos y programas institucionales
museo,DG-2024-O-285 designación_encargada_Archivo_comisión_CIAP.md,gemini_2_5_flash_lite,api,correspondencia,0.4881379000144079,7.840000000000001e-05,correspondencia
museo,DG-2024-O-344 Conformacion CISED.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5290368000278249,0.0001088,correspondencia
museo,DG-2024-O-345 Diagnostico AC.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5784326000139117,0.0001459,correspondencia
museo,DGAN-DG-581-2024 préstamo activos Arch Museo Nac.md,gemini_2_5_flash_lite,api,controles de préstamo de documentos,0.5476363999769092,8.740000000000001e-05,correspondencia
museo,EVALUACIÓN DEL DESEMPEÑO 2024 SIR febrero.md,gemini_2_5_flash_lite,api,informes de labores,1.4186046000104398,0.000214,expedientes de trámites laborales
museo,Factura a Museo por hospedaje Sofia Irola.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.6727700000628829,0.000225,expedientes de trámites laborales
museo,FORMULARIO EVALUACIÓN DEL DESEMPEÑO 2024 SIR.md,gemini_2_5_flash_lite,api,informes de labores,0.6821724999463186,0.0002171,expedientes de trámites laborales
museo,GIRHA-2024-O-672-2024. Srita. Lisseth Rojas Villarreal.md,gemini_2_5_flash_lite,api,expedientes sobre voluntariado,0.5332664999878034,0.000117,expedientes sobre voluntariado
museo,INF MNCR-DAF-AC-002-2024 setiembre.md,gemini_2_5_flash_lite,api,informes de labores,0.496443499927409,0.0001231,informes
museo,INF MNCR-DAF-AC-003-2024 octubre.md,gemini_2_5_flash_lite,api,informes de labores,0.6395307999337092,0.0001356,informes
museo,INF MNCR-DAF-AC-004-2024 teletrabajo octubre.md,gemini_2_5_flash_lite,api,informes de labores,1.8419235999463128,0.0001587,informes
museo,INF MNCR-DAF-AC-005-2024 noviembre.md,gemini_2_5_flash_lite,api,informes de labores,0.5421127999434248,0.0001182,informes
museo,INF MNCR-DAF-AC-006-2024 teletrabajo noviembre.md,gemini_2_5_flash_lite,api,informes de labores,0.6904527000151575,0.0001894,informes
museo,INF MNCR-DAF-AC-007-2024 participación comisiones.md,gemini_2_5_flash_lite,api,informes de labores,0.672118200105615,0.0001446,informes
museo,INF MNCR-DAH-101-2024 Reporte de incidente Mapoteca DAH VF 1.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5033340998925269,0.0001546,informes
museo,Informe Anual de Desarrollo Archivístico 2024-2025.md,gemini_2_5_flash_lite,api,informes del índice de desarrollo archivístico,0.5359523999504745,0.0001999,informes
museo,INF_MNCR-DAF-AC-001-2025 teletrabajo enero.md,gemini_2_5_flash_lite,api,informes de labores,0.6686064000241458,0.0002004,informes
museo,INF_MNCR-DAF-AC-002-2025 labores enero.md,gemini_2_5_flash_lite,api,informes de labores,0.5416901999851689,0.0001275,informes
museo,INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.md,gemini_2_5_flash_lite,api,informes de labores,1.995327000040561,0.0001971,informes
museo,INF_MNCR-DAF-AC-004-2025 labores febrero.md,gemini_2_5_flash_lite,api,informes de labores,0.5377116000745445,0.0001303,informes
museo,INF_MNCR-DAF-AC-005-2025 Asesoria DAH.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5929223999846727,0.0001713,informes
museo,INF_MNCR-DAF-AC-006-2025 labores marzo.md,gemini_2_5_flash_lite,api,informes de labores,0.496537399943918,0.0001492,informes
museo,INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.md,gemini_2_5_flash_lite,api,informes de labores,0.6849369999254122,0.0002043,informes
museo,INF_MNCR-DAF-AC-008-2025 reacomodo.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5714650000445545,0.0001886,informes
museo,INF_MNCR-DAF-AC-009-2025 labores abril.md,gemini_2_5_flash_lite,api,informes de labores,0.7241401999490336,0.0001303,informes
museo,INF_MNCR-DAF-AC-010-2025 teletrabajo abril.md,gemini_2_5_flash_lite,api,informes de labores,4.249379099928774,0.0001904,informes
museo,INF_MNCR-DAF-AC-011-2025 DAH conservacion.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.6733795999316499,0.0002608,informes
museo,INF_MNCR-DAF-AC-012-2025 labores mayo.md,gemini_2_5_flash_lite,api,informes de labores,0.6221067000878975,0.0001346,informes
museo,INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.md,gemini_2_5_flash_lite,api,informes de labores,0.4840670000994578,0.0001697,informes
museo,INF_MNCR-DAF-AC-014-2025 Asesoria DPPC.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5698619999457151,0.0001617,informes
museo,INF_MNCR-DAF-AC-015-2025 labores junio.md,gemini_2_5_flash_lite,api,informes de labores,0.5166509000118822,0.0001476,informes
museo,INF_MNCR-DAF-AC-016-2025 teletrabajo junio.md,gemini_2_5_flash_lite,api,informes de labores,0.5466554999584332,0.0002051,informes
museo,INF_MNCR-DAF-AC-017-2025 labores julio.md,gemini_2_5_flash_lite,api,informes de labores,0.5550400000065565,0.0001265,informes
museo,INF_MNCR-DAF-AC-018-2025 teletrabajo julio.md,gemini_2_5_flash_lite,api,informes de labores,0.5011598001001403,0.0002268,informes
museo,INF_MNCR-DAF-AC-019-2025 participacion en comisiones.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.6238793999655172,0.0001695,informes
museo,INF_MNCR-DAF-AC-020-2025 labores agosto.md,gemini_2_5_flash_lite,api,informes de labores,0.5390424999641255,0.0001349,informes
museo,INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.md,gemini_2_5_flash_lite,api,informes de labores,0.4989939000224694,0.000211,informes
museo,INF_MNCR-DAF-AC-022-2025 labores setiembre.md,gemini_2_5_flash_lite,api,informes de labores,1.3331482999492437,0.0001414,informes
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.md,gemini_2_5_flash_lite,api,informes de labores,0.577136000036262,0.000207,expedientes de trámites laborales | informes
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.md,gemini_2_5_flash_lite,api,informes de labores,0.5599093000637367,0.0002134,expedientes de trámites laborales | informes
museo,INF_MNCR-DAF-AC-024-2025 labores octubre.md,gemini_2_5_flash_lite,api,informes de labores,0.5314774999860674,0.0001449,informes
museo,INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.md,gemini_2_5_flash_lite,api,informes de labores,1.2827700999332592,0.0002297,informes
museo,Inscripción capacitacion DIC2024 SIR.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.62730129994452,0.0001589,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 01-08.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6192871000384912,6.39e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 02y03-09.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4954975000582635,7.21e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 05-09.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6929638999281451,6.81e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 08-08.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5535354000749066,6.97e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 16-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.566160700051114,7.000000000000001e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 18-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5307416999712586,7.319999999999999e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 21-08 anexo.md,gemini_2_5_flash_lite,api,correspondencia,0.4665528000332415,3.29e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 21-08.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5354697000002488,7.390000000000001e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 22-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5337149000260979,6.34e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 24-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6945956000126898,6.32e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 29-08 anexo.md,gemini_2_5_flash_lite,api,correspondencia,0.5346204999368638,0.0001389,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 29-08.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6349897000472993,6.93e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 31-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6674378999741748,6.6e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5401786000002176,7.630000000000001e-05,expedientes de trámites laborales
museo,Lista de remision AFC T02-2025.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.7035196999786422,0.0002982,expedientes de transferencias de documentos
museo,Lista de remision DG T01-2025.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5497647000011057,0.0002615,expedientes de transferencias de documentos
museo,Lista de remision RH T04-2025.md,gemini_2_5_flash_lite,api,expedientes de trámites laborales,0.59717930003535,0.0002715,expedientes de transferencias de documentos
museo,Lista de remision T05-2025 DPM.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5109819000354037,0.0002546,expedientes de transferencias de documentos
museo,MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6919463999802247,9.28e-05,correspondencia
museo,MEM_MNCR-DAF-AC-001-2015.md,gemini_2_5_flash_lite,api,memorandos,0.4712330000475049,7.83e-05,expedientes de transferencias de documentos | memorandos
museo,MEM_MNCR-DAF-AC-001-2015_1.md,gemini_2_5_flash_lite,api,memorandos,0.4696216000011191,7.83e-05,expedientes de transferencias de documentos | memorandos
museo,MEM_MNCR-DAF-AC-002-2015.md,gemini_2_5_flash_lite,api,memorandos,0.5152983999578282,7.65e-05,memorandos
museo,MEM_MNCR-DAF-AC-003-2025.md,gemini_2_5_flash_lite,api,memorandos,0.5297997000161558,7.780000000000001e-05,expedientes de transferencias de documentos
museo,MIN MNCR-DAF-AC-001-2024 Plani.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5730686000315472,0.0001534,minutas de reuniones
museo,MIN_MNCR-DAF-AC-001-2025 Salida DPPC.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5797036000294611,0.0001622,minutas de reuniones
museo,MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.7107317000627518,0.0001459,minutas de reuniones
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5523514000233263,0.0001583,expedientes de proyectos y programas institucionales | minutas de reuniones
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3_1.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.4894096000352874,0.0001583,expedientes de proyectos y programas institucionales | minutas de reuniones
museo,OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5195457000518218,9.73e-05,correspondencia
museo,OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.md,gemini_2_5_flash_lite,api,correspondencia,0.5206413000123575,0.0001448,correspondencia
museo,OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..md,gemini_2_5_flash_lite,api,correspondencia,0.5325508000096306,8.040000000000002e-05,correspondencia
museo,OFI MNCR-DAF-040-2024 solicitud criterio legal.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5652468999614939,0.0001197,correspondencia
museo,OFI MNCR-DAF-AC-004-2024 Respuesta DG 362.md,gemini_2_5_flash_lite,api,correspondencia,0.5250276000006124,0.0001563,correspondencia
museo,OFI MNCR-DAF-AC-005-2024 entrega revistas.md,gemini_2_5_flash_lite,api,correspondencia,0.5159249999560416,8.910000000000001e-05,correspondencia
museo,OFI MNCR-DAF-AC-006-2024 DAH seguimiento.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.7646495000226423,0.0001305,correspondencia
museo,OFI MNCR-DAF-AC-007-2024 Cambio de horario.md,gemini_2_5_flash_lite,api,correspondencia,0.5557371999602765,7.65e-05,expedientes de trámites laborales
museo,OFI MNCR-DAF-AC-008-2024 bienes.md,gemini_2_5_flash_lite,api,correspondencia,0.5141758000245318,0.0001906,correspondencia
museo,OFI MNCR-DAF-AC-009-2024 bienes.md,gemini_2_5_flash_lite,api,correspondencia,0.5281581999734044,0.0001136,correspondencia
museo,OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.6477138000773266,0.000142,correspondencia
museo,OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.md,gemini_2_5_flash_lite,api,correspondencia,0.4914487999631092,8.080000000000001e-05,correspondencia
museo,OFI MNCR-DAF-AC-012-2024 UI Computadora.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5735372001072392,8.54e-05,correspondencia
museo,OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.md,gemini_2_5_flash_lite,api,correspondencia,1.0688290999969468,0.0001216,correspondencia
museo,OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.7348234999226406,7.63e-05,expedientes de transferencias de documentos
museo,OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.5717967000091448,7.46e-05,expedientes de transferencias de documentos
museo,OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.md,gemini_2_5_flash_lite,api,expedientes sobre voluntariado,0.5406016999622807,0.0001262999999999,expedientes sobre voluntariado
museo,OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.md,gemini_2_5_flash_lite,api,correspondencia,0.8789128999924287,8.650000000000002e-05,expedientes de trámites laborales
museo,OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.md,gemini_2_5_flash_lite,api,correspondencia,0.8697207999648526,0.0001501,correspondencia
museo,OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.704694899963215,7.25e-05,informes
museo,OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.md,gemini_2_5_flash_lite,api,correspondencia,1.3265457999659702,9.9e-05,correspondencia
museo,OFI MNCR-DG-362-2024 Anexo 2 Documentos Escaneados.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,3.7214890000177534,4.21e-05,correspondencia
museo,OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.md,gemini_2_5_flash_lite,api,solicitudes administrativas,4.385354300029576,8.67e-05,correspondencia
museo,OFI MNCR-DG-459-2024 deshumificador.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6296391999348998,0.00017,correspondencia
museo,OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.md,gemini_2_5_flash_lite,api,correspondencia,0.5935599999502301,0.0001592,correspondencia
museo,OFI MNCR-JA-286-2024 CISED.md,gemini_2_5_flash_lite,api,correspondencia,0.92550020001363,0.0001078,correspondencia
museo,Oficios DPPC 142.md,gemini_2_5_flash_lite,api,correspondencia,0.5910282999975607,0.0001468,correspondencia
museo,Oficios DPPC 162.md,gemini_2_5_flash_lite,api,correspondencia,1.2476829999359325,0.0001519,correspondencia
museo,OFI_ MNCR-DG-AJ-176-2025 CRITERIO JURIDICO asignación de bienes- colecciones de documentos.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.572454100009054,0.0001707,correspondencia
museo,OFI_MNCR-DAF-AC-001-2025 DHN.md,gemini_2_5_flash_lite,api,correspondencia,0.6755263999802992,9.290000000000002e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-002-2025 DPPC.md,gemini_2_5_flash_lite,api,correspondencia,0.5738690999569371,9.380000000000002e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-003-2025 RH.md,gemini_2_5_flash_lite,api,memorandos,0.5307425999781117,7.630000000000001e-05,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-004-2025 DPPC 1.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5122910999925807,8.89e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-005-2025 RH.md,gemini_2_5_flash_lite,api,correspondencia,1.4576551000354812,7.410000000000001e-05,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-006-2025 RH.md,gemini_2_5_flash_lite,api,memorandos,0.5184513999847695,7.690000000000001e-05,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-007-2025 DG IADA.md,gemini_2_5_flash_lite,api,informes del índice de desarrollo archivístico,0.8023203999036923,0.0001617,informes
museo,OFI_MNCR-DAF-AC-008-2025 DG papel.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5942604000447318,0.0001881,correspondencia
museo,OFI_MNCR-DAF-AC-009-2025 RH.md,gemini_2_5_flash_lite,api,correspondencia,1.9578194000059737,8.600000000000002e-05,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-010-2025 DG avances.md,gemini_2_5_flash_lite,api,informes de labores,2.4780182000249624,0.0001549,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-011-2025 DPPC.md,gemini_2_5_flash_lite,api,correspondencia,1.6038202000781894,0.0002145,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-012-2025 DHN.md,gemini_2_5_flash_lite,api,solicitudes administrativas,1.2972044999478385,0.0001608,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-013-2025 Memoria del Mundo.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5088564000325277,0.0001397,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-014-2025 Establecer convenio.md,gemini_2_5_flash_lite,api,correspondencia,0.630704200011678,8.580000000000001e-05,correspondencia | expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-014-2025 Establecer convenio_1.md,gemini_2_5_flash_lite,api,correspondencia,0.5139943000394851,9.110000000000002e-05,correspondencia | expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-015-2025 AN deshumidif.md,gemini_2_5_flash_lite,api,controles de préstamo de documentos,0.496453300002031,8.580000000000001e-05,correspondencia
museo,OFI_MNCR-DAF-AC-016-2025 Inf.md,gemini_2_5_flash_lite,api,correspondencia,0.5643848999170586,0.0001384,correspondencia
museo,OFI_MNCR-DAF-AC-017-2025 RH cambio de horario.md,gemini_2_5_flash_lite,api,correspondencia,0.587641500052996,7.090000000000002e-05,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-018-2025 JDAF.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.550237699993886,9.04e-05,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-019-2025 RH.md,gemini_2_5_flash_lite,api,memorandos,0.664212700095959,7.390000000000001e-05,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-020-2025 AJ convenio.md,gemini_2_5_flash_lite,api,correspondencia,0.6641567000187933,0.0001122,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-020-2025 anexo 1.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.6211313999956474,0.0002216,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-020-2025 anexo 2.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,0.5442740999860689,4.19e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-021-2025 JA.md,gemini_2_5_flash_lite,api,correspondencia,0.50857810000889,0.0001439999999999,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-022-2025 AI Anexo 1 prueba.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5390935000032187,8.94e-05,correspondencia
museo,OFI_MNCR-DAF-AC-022-2025 AI Anexo 2 MICITT-DGDCFD-OF-000132-2025.md,gemini_2_5_flash_lite,api,correspondencia,0.9741292999824508,0.0001498999999999,correspondencia
museo,OFI_MNCR-DAF-AC-022-2025 AI.md,gemini_2_5_flash_lite,api,correspondencia,0.9158722000429408,0.0001591,correspondencia
museo,OFI_MNCR-DAF-AC-023-2025 Comision NICSP.md,gemini_2_5_flash_lite,api,solicitudes administrativas,5.3378961000125855,0.0001404,correspondencia
museo,OFI_MNCR-DAF-AC-024-2025 Cuadro JA.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,1.3146142000332477,0.0001167,instrumentos técnicos archivísticos
museo,OFI_MNCR-DAF-AC-025-2025 CuadroDG.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,0.9491557000437753,0.0001569,instrumentos técnicos archivísticos
museo,OFI_MNCR-DAF-AC-026-2025 CuadroAJ.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,1.4073743000626564,0.0001597,instrumentos técnicos archivísticos
museo,OFI_MNCR-DAF-AC-027-2025 CuadroDAF.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,1.6361306000035256,0.0001174,instrumentos técnicos archivísticos
museo,OFI_MNCR-DAF-AC-028-2025 CuadroRH.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,0.5707595000276342,0.0001851,instrumentos técnicos archivísticos
museo,OFI_MNCR-DAF-AC-029-2025 CuadroSG.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,0.596541800070554,0.0001504,instrumentos técnicos archivísticos
museo,OFI_MNCR-DAF-AC-030-2025 CuadroDPPC.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,0.7708276000339538,0.0001654,instrumentos técnicos archivísticos
museo,OFI_MNCR-DAF-AC-031-2025 CuadroDAH.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,0.5934598000021651,0.0001547,instrumentos técnicos archivísticos
