dataset,document,expected_label,model_name,provider,model_group,model_access_type,model_api_id,response,normalized_response,is_valid_category,elapsed_time,input_tokens,output_tokens,total_tokens,estimated_cost,chars_processed,error_message,timestamp
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-22NOV2024.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,6.138005300075747,635.0,828.0,1463.0,0.00036295,982,,2026-06-24T00:37:42.185148+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-26SET2024.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,9.22459290002007,623.0,1101.0,1724.0,0.00047155,917,,2026-06-24T00:37:51.411077+00:00
museo,datasets_md\museo\Boleta de Capacitación SIR.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,11.780337799922563,1464.0,1768.0,3232.0,0.0007804,3962,,2026-06-24T00:38:03.192356+00:00
museo,datasets_md\museo\Capacitacion SIR_JUL2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,9.93189180002082,1690.0,1347.0,3037.0,0.0006233,5000,,2026-06-24T00:38:13.125979+00:00
museo,datasets_md\museo\Capacitación más 12 horas Sofia Irola.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,7.408594900043681,1686.0,972.0,2658.0,0.0004731,5000,,2026-06-24T00:38:20.536010+00:00
museo,datasets_md\museo\Capacitación SIR 7MAR.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,16.031182599952444,1037.0,2261.0,3298.0,0.00095625,2848,,2026-06-24T00:38:36.567774+00:00
museo,datasets_md\museo\Capacitación SIR MICITT.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,10.279165600077247,1136.0,1507.0,2643.0,0.0006596,3145,,2026-06-24T00:38:46.848332+00:00
museo,datasets_md\museo\CARTA-DGAN-DG-412-2025 Respuesta OFI MNCR-DAF-AC-015-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,8.08563490002416,730.0,1133.0,1863.0,0.0004896999999999,1386,,2026-06-24T00:38:54.935314+00:00
museo,datasets_md\museo\CE-17SET2024-Ifigenia Quintanilla Participacion en Comite nacional.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,4.653548900038004,1873.0,528.0,2401.0,0.00030485,5000,,2026-06-24T00:38:59.591074+00:00
museo,datasets_md\museo\CE-Grettel Monge-14AGO2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,15.956910999957472,1458.0,2355.0,3813.0,0.0010149,3580,,2026-06-24T00:39:15.548699+00:00
museo,datasets_md\museo\CIR MNCR-DAF-AC-001-2024.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,7.948751499992795,1756.0,948.0,2704.0,0.000467,5000,,2026-06-24T00:39:23.498753+00:00
museo,datasets_md\museo\CIR MNCR-DG-004-2024_Lineamientos_Archivo_Central.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,4.286473699961789,817.0,541.0,1358.0,0.00025725,2094,,2026-06-24T00:39:27.786414+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-001-2025_Gestion de doc 2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,8.058216799981892,1612.0,1055.0,2667.0,0.0005026,5000,,2026-06-24T00:39:35.846185+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-002-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,10.308072500047274,1046.0,1268.0,2314.0,0.0005595,2777,,2026-06-24T00:39:46.155164+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-003-2025 Normalizacion formularios.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,5.736642399919219,1650.0,663.0,2313.0,0.0003477,5000,,2026-06-24T00:39:51.892309+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-004-2025 plantillas informes.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,15.271347200032324,1509.0,2091.0,3600.0,0.00091185,5000,,2026-06-24T00:40:07.165205+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-005-2025 recordatorio responsabilidad doc (1).md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,4.598557300050743,1532.0,588.0,2120.0,0.0003118,5000,,2026-06-24T00:40:11.764829+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-006-2025 formularios.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,8.43569309997838,1382.0,997.0,2379.0,0.0004679,3937,,2026-06-24T00:40:20.203273+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-007-2025 archivo digital.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,10.05762700003106,1490.0,1388.0,2878.0,0.0006297,5000,,2026-06-24T00:40:30.261561+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-008-2025 comisiones.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,6.922183300019242,1601.0,797.0,2398.0,0.00039885,5000,,2026-06-24T00:40:37.185433+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-009-2025 plantillas y formularios.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,6.171999100013636,1732.0,813.0,2545.0,0.0004118,5000,,2026-06-24T00:40:43.359358+00:00
museo,datasets_md\museo\Contrato de Teletrabajo Sofia Irola 1.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,8.107398600084707,1643.0,1056.0,2699.0,0.00050455,5000,,2026-06-24T00:40:51.468080+00:00
museo,datasets_md\museo\CONTR_ MNCR-DAF-AC-001-2025_Biblio.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,11.231349399895407,711.0,1436.0,2147.0,0.0006099499999999,1307,,2026-06-24T00:41:02.700166+00:00
museo,datasets_md\museo\CONTR_ MNCR-DPM-016-2025 Traslado de documentos.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,8.29201509989798,781.0,1057.0,1838.0,0.00046185,1435,,2026-06-24T00:41:10.994026+00:00
museo,datasets_md\museo\CONTR_MNCR-DPM-02-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,35.07280159997754,1750.0,4528.0,6278.0,0.0018987,4153,,2026-06-24T00:41:46.068548+00:00
museo,datasets_md\museo\CONV_MNCR-DG-AJ-016-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de proyectos y programas institucionales,expedientesdeproyectosyprogramasinstitucionales,True,10.024134499952195,1505.0,1202.0,2707.0,0.00055605,5000,,2026-06-24T00:41:56.093524+00:00
museo,datasets_md\museo\DG-2024-O-285 designación_encargada_Archivo_comisión_CIAP.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,7.627642099978402,717.0,1007.0,1724.0,0.00043865,1435,,2026-06-24T00:42:03.722676+00:00
museo,datasets_md\museo\DG-2024-O-344 Conformacion CISED.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,17.41049959999509,985.0,1900.0,2885.0,0.00080925,2637,,2026-06-24T00:42:21.134561+00:00
museo,datasets_md\museo\DG-2024-O-345 Diagnostico AC.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,10.287829100037923,1345.0,1099.0,2444.0,0.00050685,4482,,2026-06-24T00:42:31.422943+00:00
museo,datasets_md\museo\DGAN-DG-581-2024 préstamo activos Arch Museo Nac.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,10.586636899970472,762.0,1244.0,2006.0,0.0005357,1537,,2026-06-24T00:42:42.011611+00:00
museo,datasets_md\museo\EVALUACIÓN DEL DESEMPEÑO 2024 SIR febrero.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,22.218140300014056,1947.0,3050.0,4997.0,0.00131735,5000,,2026-06-24T00:43:04.230632+00:00
museo,datasets_md\museo\Factura a Museo por hospedaje Sofia Irola.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,19.34086540003773,1637.0,2214.0,3851.0,0.0009674499999999,3659,,2026-06-24T00:43:23.572986+00:00
museo,datasets_md\museo\FORMULARIO EVALUACIÓN DEL DESEMPEÑO 2024 SIR.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,42.90137989993673,1974.0,5821.0,7795.0,0.0024271,5000,,2026-06-24T00:44:06.475821+00:00
museo,datasets_md\museo\GIRHA-2024-O-672-2024. Srita. Lisseth Rojas Villarreal.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes sobre voluntariado,expedientessobrevoluntariado,True,8.613307100022212,1067.0,1092.0,2159.0,0.00049015,2962,,2026-06-24T00:44:15.090589+00:00
museo,datasets_md\museo\INF MNCR-DAF-AC-002-2024 setiembre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,4.401369799976237,1109.0,578.0,1687.0,0.00028665,3225,,2026-06-24T00:44:19.492867+00:00
museo,datasets_md\museo\INF MNCR-DAF-AC-003-2024 octubre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,5.240249200025573,1226.0,642.0,1868.0,0.0003181,3632,,2026-06-24T00:44:24.735222+00:00
museo,datasets_md\museo\INF MNCR-DAF-AC-004-2024 teletrabajo octubre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,13.776182100060396,1328.0,1835.0,3163.0,0.0008004,3220,,2026-06-24T00:44:38.512145+00:00
museo,datasets_md\museo\INF MNCR-DAF-AC-005-2024 noviembre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,8.964189800084569,1059.0,982.0,2041.0,0.00044575,2915,,2026-06-24T00:44:47.477499+00:00
museo,datasets_md\museo\INF MNCR-DAF-AC-006-2024 teletrabajo noviembre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,16.900590499979444,1617.0,2231.0,3848.0,0.00097325,4143,,2026-06-24T00:45:04.379591+00:00
museo,datasets_md\museo\INF MNCR-DAF-AC-007-2024 participación comisiones.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,13.579665600089356,1310.0,1868.0,3178.0,0.0008127,3985,,2026-06-24T00:45:17.960755+00:00
museo,datasets_md\museo\INF MNCR-DAH-101-2024 Reporte de incidente Mapoteca DAH VF 1.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes técnicos producidos,informestécnicosproducidos,True,19.87009780004155,1459.0,2116.0,3575.0,0.00091935,5000,,2026-06-24T00:45:37.831539+00:00
museo,datasets_md\museo\Informe Anual de Desarrollo Archivístico 2024-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,31.542355100042187,1740.0,4341.0,6081.0,0.0018234,5000,,2026-06-24T00:46:09.375720+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-001-2025 teletrabajo enero.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,12.372191600035876,1708.0,1530.0,3238.0,0.0006974,4371,,2026-06-24T00:46:21.749848+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-002-2025 labores enero.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,4.8038376000477,1146.0,528.0,1674.0,0.0002685,3449,,2026-06-24T00:46:26.554081+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,27.521867700037543,1688.0,3817.0,5505.0,0.0016112,4316,,2026-06-24T00:46:54.077477+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-004-2025 labores febrero.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,4.210444399970584,1180.0,491.0,1671.0,0.0002554,3326,,2026-06-24T00:46:58.289373+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-005-2025 Asesoria DAH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes técnicos producidos,informestécnicosproducidos,True,9.263170700054616,1549.0,1171.0,2720.0,0.00054585,5000,,2026-06-24T00:47:07.554321+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-006-2025 labores marzo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,5.411394099937752,1368.0,702.0,2070.0,0.0003492,4283,,2026-06-24T00:47:12.966358+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,18.86562140006572,1757.0,2287.0,4044.0,0.00100265,4467,,2026-06-24T00:47:31.832936+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-008-2025 reacomodo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes técnicos producidos,informestécnicosproducidos,True,8.759006100008264,1625.0,917.0,2542.0,0.00044805,5000,,2026-06-24T00:47:40.593262+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-009-2025 labores abril.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,5.311998500023037,1180.0,644.0,1824.0,0.0003166,3384,,2026-06-24T00:47:45.906752+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-010-2025 teletrabajo abril.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,17.51643650000915,1621.0,2100.0,3721.0,0.00092105,3920,,2026-06-24T00:48:03.425218+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-011-2025 DAH conservacion.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes técnicos producidos,informestécnicosproducidos,True,8.102294999989681,2327.0,1027.0,3354.0,0.00052715,5000,,2026-06-24T00:48:11.528851+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-012-2025 labores mayo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,4.660594999906607,1223.0,586.0,1809.0,0.00029555,3585,,2026-06-24T00:48:16.189920+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,8.898201699950732,1448.0,1188.0,2636.0,0.0005476,3298,,2026-06-24T00:48:25.090494+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-014-2025 Asesoria DPPC.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes técnicos producidos,informestécnicosproducidos,True,10.03798119991552,1440.0,1259.0,2699.0,0.0005756,5000,,2026-06-24T00:48:35.129517+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-015-2025 labores junio.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,5.388220999971964,1342.0,545.0,1887.0,0.0002851,4138,,2026-06-24T00:48:40.518602+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-016-2025 teletrabajo junio.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,27.55181159998756,1760.0,3511.0,5271.0,0.0014924,4297,,2026-06-24T00:49:08.072448+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-017-2025 labores julio.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,6.850822599953972,1146.0,867.0,2013.0,0.0004041,3181,,2026-06-24T00:49:14.924478+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-018-2025 teletrabajo julio.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,13.750811400008388,1959.0,1925.0,3884.0,0.00086795,4898,,2026-06-24T00:49:28.675724+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-019-2025 participacion en comisiones.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,17.95894020004198,1529.0,2282.0,3811.0,0.00098925,5000,,2026-06-24T00:49:46.636557+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-020-2025 labores agosto.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,10.531979200080968,1220.0,741.0,1961.0,0.0003574,3543,,2026-06-24T00:49:57.170528+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,9.22061840002425,1801.0,1041.0,2842.0,0.00050645,4376,,2026-06-24T00:50:06.392313+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-022-2025 labores setiembre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,6.122593099949881,1261.0,694.0,1955.0,0.0003406499999999,3461,,2026-06-24T00:50:12.516130+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,9.296618800028227,1765.0,1172.0,2937.0,0.00055705,4574,,2026-06-24T00:50:21.813765+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,15.620044099981897,1825.0,2113.0,3938.0,0.0009364499999999,4708,,2026-06-24T00:50:37.435734+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-024-2025 labores octubre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,5.622750199981965,1294.0,709.0,2003.0,0.0003483,3676,,2026-06-24T00:50:43.059542+00:00
museo,datasets_md\museo\INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,6.882610899978317,1965.0,911.0,2876.0,0.00046265,4900,,2026-06-24T00:50:49.943257+00:00
museo,datasets_md\museo\Inscripción capacitacion DIC2024 SIR.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,14.5501708999509,1391.0,1845.0,3236.0,0.00080755,3759,,2026-06-24T00:51:04.494524+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 01-08.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,11.600307499989867,577.0,1512.0,2089.0,0.00063365,849,,2026-06-24T00:51:16.097012+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 02y03-09.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,9.253916399902664,654.0,1172.0,1826.0,0.0005015,1023,,2026-06-24T00:51:25.351563+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 05-09.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,10.946622699964792,627.0,1323.0,1950.0,0.0005605499999999,969,,2026-06-24T00:51:36.299016+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 08-08.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,9.643745900015348,634.0,1420.0,2054.0,0.0005997,973,,2026-06-24T00:51:45.944691+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 16-07.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,14.161414099973626,630.0,1352.0,1982.0,0.0005723,942,,2026-06-24T00:52:00.108819+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 18-07.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,14.39749150001444,666.0,1905.0,2571.0,0.0007953,1132,,2026-06-24T00:52:14.507008+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 21-08 anexo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,25.40752270002849,306.0,2925.0,3231.0,0.0011853,0,,2026-06-24T00:52:39.915975+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 21-08.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,35.65807510004379,669.0,3585.0,4254.0,0.00146745,1089,,2026-06-24T00:53:15.574335+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 22-07.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,14.42871110001579,572.0,1649.0,2221.0,0.0006882,790,,2026-06-24T00:53:30.005351+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 24-07.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,8.398374799988233,567.0,1086.0,1653.0,0.00046275,791,,2026-06-24T00:53:38.404307+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 29-08 anexo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,10.33106019999832,1186.0,1326.0,2512.0,0.0005897,3105,,2026-06-24T00:53:48.737474+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 29-08.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,13.453130900044926,627.0,1677.0,2304.0,0.00070215,924,,2026-06-24T00:54:02.191527+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 31-07.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,6.6566621999954805,595.0,815.0,1410.0,0.00035575,873,,2026-06-24T00:54:08.849842+00:00
museo,datasets_md\museo\Justificación de asistencia Sofia Irola.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,9.650219399947671,691.0,1088.0,1779.0,0.00046975,1139,,2026-06-24T00:54:18.500395+00:00
museo,datasets_md\museo\Lista de remision AFC T02-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,17.109250999987125,2313.0,2073.0,4386.0,0.00094485,5000,,2026-06-24T00:54:35.611467+00:00
museo,datasets_md\museo\Lista de remision DG T01-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,10.450770600000396,2064.0,1293.0,3357.0,0.0006204,5000,,2026-06-24T00:54:46.065758+00:00
museo,datasets_md\museo\Lista de remision RH T04-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,12.61962350003887,2187.0,1317.0,3504.0,0.00063615,5000,,2026-06-24T00:54:58.686232+00:00
museo,datasets_md\museo\Lista de remision T05-2025 DPM.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,18.65718580002431,2017.0,2113.0,4130.0,0.0009460499999999,5000,,2026-06-24T00:55:17.344316+00:00
museo,datasets_md\museo\MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,19.56196760002058,816.0,2023.0,2839.0,0.00085,1827,,2026-06-24T00:55:36.908235+00:00
museo,datasets_md\museo\MEM_MNCR-DAF-AC-001-2015.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,8.699515499989502,715.0,1222.0,1937.0,0.00052455,1482,,2026-06-24T00:55:45.608979+00:00
museo,datasets_md\museo\MEM_MNCR-DAF-AC-001-2015_1.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,10.994256500038318,715.0,1661.0,2376.0,0.00070015,1482,,2026-06-24T00:55:56.604993+00:00
museo,datasets_md\museo\MEM_MNCR-DAF-AC-002-2015.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,21.15681820001919,698.0,2519.0,3217.0,0.0010425,1435,,2026-06-24T00:56:17.763497+00:00
museo,datasets_md\museo\MEM_MNCR-DAF-AC-003-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,5.718823799979873,717.0,622.0,1339.0,0.00028465,1484,,2026-06-24T00:56:23.482852+00:00
museo,datasets_md\museo\MIN MNCR-DAF-AC-001-2024 Plani.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,minutas de reuniones,minutasdereuniones,True,8.19348490005359,1431.0,771.0,2202.0,0.00037995,5000,,2026-06-24T00:56:31.678213+00:00
museo,datasets_md\museo\MIN_MNCR-DAF-AC-001-2025 Salida DPPC.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,minutas de reuniones,minutasdereuniones,True,5.7088131000055,1510.0,636.0,2146.0,0.0003299,5000,,2026-06-24T00:56:37.388207+00:00
museo,datasets_md\museo\MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,minutas de reuniones,minutasdereuniones,True,8.089532400015742,1342.0,1049.0,2391.0,0.0004867,4121,,2026-06-24T00:56:45.478555+00:00
museo,datasets_md\museo\MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,minutas de reuniones,minutasdereuniones,True,5.133957299985923,1492.0,596.0,2088.0,0.000313,5000,,2026-06-24T00:56:50.614727+00:00
museo,datasets_md\museo\MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3_1.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,minutas de reuniones,minutasdereuniones,True,7.313519399962388,1492.0,1006.0,2498.0,0.000477,5000,,2026-06-24T00:56:57.929703+00:00
